LTKBID,compound_name,SeverityClass,LabelSection,vDILI-Concern,vDILI_Concern_Normalized,Comment,smiles,binary_label
LT03759,Semaglutide,0,No match,vLess-DILI-concern,vLess-DILI-concern,New,CCC(C)C(NC(=O)C(Cc1ccccc1)NC(=O)C(CCC(=O)O)NC(=O)C(CCCCNC(=O)COCCOCCNC(=O)COCCOCCNC(=O)CCC(NC(=O)CCCCCCCCCCCCCCCCC(=O)O)C(=O)O)NC(=O)C(C)NC(=O)C(C)NC(=O)C(CCC(N)=O)NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(CC(C)C)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(CO)NC(=O)C(NC(=O)C(CC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(Cc1ccccc1)NC(=O)C(NC(=O)CNC(=O)C(CCC(=O)O)NC(=O)C(C)(C)NC(=O)C(N)Cc1cnc[nH]1)C(C)O)C(C)O)C(C)C)C(=O)NC(C)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(C(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)NC(CCCNC(=N)N)C(=O)NCC(=O)O)C(C)C,1
LT00625,Sertraline hydrochloride,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CNC1CCC(c2ccc(Cl)c(Cl)c2)c2ccccc21.Cl,1
LT03760,Setmelanotide acetate,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CC(=O)NC(CCCN=C(N)N)C(=O)NC1CSSCC(C(N)=O)NC(=O)C(Cc2c[nH]c3ccccc23)NC(=O)C(CCCN=C(N)N)NC(=O)C(Cc2ccccc2)NC(=O)C(Cc2cnc[nH]2)NC(=O)C(C)NC1=O.CC(=O)O.CC(=O)O.CC(=O)O,0
LT00988,Sibutramine hydrochloride,4,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(C)CC(N(C)C)C1(c2ccc(Cl)cc2)CCC1.Cl,1
LT01033,Sildenafil citrate,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCCc1nn(C)c2c(=O)[nH]c(-c3cc(S(=O)(=O)N4CCN(C)CC4)ccc3OCC)nc12.O=C(O)CC(O)(CC(=O)O)C(=O)O,1
LT00142,Simvastatin,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCC(C)(C)C(=O)OC1CC(C)C=C2C=CC(C)C(CCC3CC(O)CC(=O)O3)C21,1
LT00350,Sincalide,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CSCCC(NC(=O)C(Cc1ccc(OS(=O)(=O)O)cc1)NC(=O)C(N)CC(=O)O)C(=O)NCC(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CCSC)C(=O)NC(CC(=O)O)C(=O)NC(Cc1ccccc1)C(N)=O,0
LT00443,Sirolimus,8,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(O)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,1
LT01251,Sitagliptin phosphate,4,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,NC(CC(=O)N1CCn2c(nnc2C(F)(F)F)C1)Cc1cc(F)c(F)cc1F.O.O=P(O)(O)O,1
LT02449,Sitaxsentan,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Cc1cc2c(cc1CC(=O)c1sccc1S(=O)(=O)Nc1onc(C)c1Cl)OCO2,1
LT02337,Sodium bicarbonate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,O=C([O-])O.[Na+],0
LT03914,Sodium fluoride f-18,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,[F-].[Na+],0
LT00330,Sodium lactate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CC(O)C(=O)[O-].[Na+],0
LT00880,Sodium nitroprusside,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,N#[O+].[C-]#N.[C-]#N.[C-]#N.[C-]#N.[C-]#N.[Fe+2].[Na+].[Na+],0
LT00480,Sodium oxybate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,O=C([O-])CCCO.[Na+],0
LT00439,Sodium thiosulfate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,O=S([O-])([O-])=S.[Na+].[Na+],0
LT03762,Sodium zirconium cyclosilicate,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,[Na+].[Na+].[O-][Si]1([O-])O[Si]([O-])([O-])O[Si]([O-])([O-])O1.[Zr+4],0
LT02901,Sofosbuvir,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CC(C)OC(=O)C(C)NP(=O)(OCC1OC(n2ccc(=O)[nH]c2=O)C(C)(F)C1O)Oc1ccccc1,0
LT01191,Solifenacin succinate,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Revised,O=C(O)CCC(=O)O.O=C(OC1CN2CCC1CC2)N1CCc2ccccc2C1c1ccccc1,1
LT03763,Solriamfetol hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,Cl.NC(=O)OCC(N)Cc1ccccc1,0
LT01241,Sorafenib tosylate,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CNC(=O)c1cc(Oc2ccc(NC(=O)Nc3ccc(Cl)c(C(F)(F)F)c3)cc2)ccn1.Cc1ccc(S(=O)(=O)O)cc1,1
LT02010,Sorbitol,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,OCC(O)C(O)C(O)C(O)CO,0
LT00143,Spironolactone,2,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(=O)SC1CC2=CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,1
LT00144,Stavudine,8,Box warning,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Cc1cn(C2C=CC(CO)O2)c(=O)[nH]c1=O,1
LT01294,Sterile water,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,O,0
LT02728,Stiripentol,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CC(C)(C)C(O)C=Cc1ccc2c(c1)OCO2,0
LT00145,Streptomycin sulfate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O.CNC1C(OC2C(OC3C(O)C(O)C(N=C(N)N)C(O)C3N=C(N)N)OC(C)C2(O)C=O)OC(CO)C(O)C1O.O=S(=O)(O)O.O=S(=O)(O)O.O=S(=O)(O)O,0
LT01766,Succimer,2,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,O=C(O)C(S)C(S)C(=O)O,1
LT00749,Succinylcholine chloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,C[N+](C)(C)CCOC(=O)CCC(=O)OCC[N+](C)(C)C.[Cl-].[Cl-],0
LT00920,Sufentanil citrate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CCC(=O)N(c1ccccc1)C1(COC)CCN(CCc2cccs2)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O,0
LT03224,Sugammadex sodium,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,O=C([O-])CCSCC1OC2OC3C(CSCCC(=O)[O-])OC(OC4C(CSCCC(=O)[O-])OC(OC5C(CSCCC(=O)[O-])OC(OC6C(CSCCC(=O)[O-])OC(OC7C(CSCCC(=O)[O-])OC(OC8C(CSCCC(=O)[O-])OC(OC9C(CSCCC(=O)[O-])OC(OC1C(O)C2O)C(O)C9O)C(O)C8O)C(O)C7O)C(O)C6O)C(O)C5O)C(O)C4O)C(O)C3O.[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+].[Na+],0
LT01816,suloctidil,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CCCCCCCCNC(C)C(O)c1ccc(SC(C)C)cc1,1
LT00699,Sulfacarbamide,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,NC(=O)NS(=O)(=O)c1ccc(N)cc1,1
LT00146,Sulfadiazine,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Nc1ccc(S(=O)(=O)Nc2ncccn2)cc1,1
LT01933,Sulfamethizole,0,No match,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Cc1nnc(NS(=O)(=O)c2ccc(N)cc2)s1,1
LT00147,Sulfasalazine,5,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,O=C(O)c1cc(N=Nc2ccc(S(=O)(=O)Nc3ccccn3)cc2)ccc1O,1
LT00632,Sulfathiazole,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Nc1ccc(S(=O)(=O)Nc2nccs2)cc1,1
LT00148,Sulindac,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CC1=C(CC(=O)O)c2cc(F)ccc2C1=Cc1ccc(S(C)=O)cc1,1
LT00565,Sunitinib malate,8,Box warning,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CCN(CC)CCNC(=O)c1c(C)[nH]c(C=C2C(=O)Nc3ccc(F)cc32)c1C.O=C(O)CC(O)C(=O)O,1
LT03766,Suvorexant,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,Cc1ccc(-n2nccn2)c(C(=O)N2CCN(c3nc4cc(Cl)ccc4o3)CCC2C)c1,0
LT00448,Tacrolimus,5,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,C=CCC1C=C(C)CC(C)CC(OC)C2OC(O)(C(=O)C(=O)N3CCCCC3C(=O)OC(C(C)=CC3CCC(O)C(OC)C3)C(C)C(O)CC1=O)C(C)CC2OC,1
LT01129,Tadalafil,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Revised,CN1CC(=O)N2C(Cc3c([nH]c4ccccc34)C2c2ccc3c(c2)OCO3)C1=O,1
LT03576,Tafamidis meglumine,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CNCC(O)C(O)C(O)C(O)CO.O=C(O)c1ccc2nc(-c3cc(Cl)cc(Cl)c3)oc2c1,0
LT00152,Tamoxifen citrate,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CCC(=C(c1ccccc1)c1ccc(OCCN(C)C)cc1)c1ccccc1.O=C(O)CC(O)(CC(=O)O)C(=O)O,1
LT00982,Tamsulosin hydrochloride,0,No match,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCOc1ccccc1OCCNC(C)Cc1ccc(OC)c(S(N)(=O)=O)c1.Cl,1
LT00664,Tapentadol hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CCC(c1cccc(O)c1)C(C)CN(C)C.Cl,0
LT00687,Tasosartan,8,Discontinued,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Cc1nc(C)c2c(n1)N(Cc1ccc(-c3ccccc3-c3nn[nH]n3)cc1)C(=O)CC2,1
LT03770,Tecovirimat,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,O=C(NN1C(=O)C2C3C=CC(C4CC34)C2C1=O)c1ccc(C(F)(F)F)cc1,0
LT01944,Telithromycin,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CCC1OC(=O)C(C)C(=O)C(C)C(OC2OC(C)CC(N(C)C)C2O)C(C)(OC)CC(C)C(=O)C(C)C2N(CCCCn3cnc(-c4cccnc4)c3)C(=O)OC12C,1
LT02063,Telmisartan,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCCc1nc2c(C)cc(-c3nc4ccccc4n3C)cc2n1Cc1ccc(-c2ccccc2C(=O)O)cc1,1
LT00153,Temozolomide,4,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Cn1nnc2c(C(N)=O)ncn2c1=O,1
LT01261,Temsirolimus,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,COC1CC2CCC(C)C(O)(O2)C(=O)C(=O)N2CCCCC2C(=O)OC(C(C)CC2CCC(OC(=O)C(C)(CO)CO)C(OC)C2)CC(=O)C(C)C=C(C)C(O)C(OC)C(=O)C(C)CC(C)C=CC=CC=C1C,0
LT03773,Tenapanor hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CN1Cc2c(Cl)cc(Cl)cc2C(c2cccc(S(=O)(=O)NCCOCCOCCNC(=O)NCCCCNC(=O)NCCOCCOCCNS(=O)(=O)c3cccc(C4CN(C)Cc5c(Cl)cc(Cl)cc54)c3)c2)C1.Cl.Cl,0
LT01786,Teniposide,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COc1cc(C2c3cc4c(cc3C(OC3OC5COC(c6cccs6)OC5C(O)C3O)C3COC(=O)C23)OCO4)cc(OC)c1O,1
LT02224,Tenofovir disoproxil fumarate,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(C)OC(=O)OCOP(=O)(COC(C)Cn1cnc2c(N)ncnc21)OCOC(=O)OC(C)C.O=C(O)C=CC(=O)O,1
LT01787,Terazosin hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,COc1cc2nc(N3CCN(C(=O)C4CCCO4)CC3)nc(N)c2cc1OC.Cl.O.O,0
LT00634,Terbinafine hydrochloride,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CN(CC=CC#CC(C)(C)C)Cc1cccc2ccccc12.Cl,1
LT00877,Terbutaline sulfate,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(C)(C)NCC(O)c1cc(O)cc(O)c1.CC(C)(C)NCC(O)c1cc(O)cc(O)c1.O=S(=O)(O)O,1
LT02397,Teriflunomide,8,Box warning,vMost-DILI-concern,vMost-DILI-concern,New,CC(O)=C(C#N)C(=O)Nc1ccc(C(F)(F)F)cc1,1
LT00932,Teriparatide acetate,0,No match,vLess-DILI-concern,vLess-DILI-concern,Revised,CC(=O)O.CCC(C)C(NC(=O)C(CCC(=O)O)NC(=O)C(CO)NC(=O)C(NC(=O)C(N)CO)C(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(C)C)C(=O)NC(CCSC)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC(N)=O)C(=O)NC(CC(C)C)C(=O)NCC(=O)NC(CCCCN)C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC(C)C)C(=O)NC(CC(N)=O)C(=O)NC(CO)C(=O)NC(CCSC)C(=O)NC(CCC(=O)O)C(=O)NC(CCCNC(=N)N)C(=O)NC(C(=O)NC(CCC(=O)O)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(CC(C)C)C(=O)NC(CCCNC(=N)N)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCC(N)=O)C(=O)NC(CC(=O)O)C(=O)NC(C(=O)NC(Cc1c[nH]cn1)C(=O)NC(CC(N)=O)C(=O)NC(Cc1ccccc1)C(=O)O)C(C)C)C(C)C.O,1
LT00223,Testosterone enanthate,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CCCCCCC(=O)OC1CCC2C3CCC4=CC(=O)CCC4(C)C3CCC12C,1
LT01858,Tetrabamate,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CCC1(c2ccccc2)C(=O)NC(=O)NC1=O.CCCCCOC(CN1C(=O)N(CC(COCCCC)OC(N)=O)C(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O.CCCCOCC(CN1C(=O)NC(=O)C(CC)(c2ccccc2)C1=O)OC(N)=O,1
LT00450,Thalidomide,4,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,O=C1CCC(N2C(=O)c3ccccc3C2=O)C(=O)N1,1
LT00154,Theophylline sodium glycinate,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,Cn1c(=O)c2[nH]cnc2n(C)c1=O.NCC(=O)[O-].[Na+],0
LT00635,Thiabendazole,7,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,c1ccc2[nH]c(-c3cscn3)nc2c1,1
LT01981,Thiamine hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,Cc1ncc(C[n+]2csc(CCO)c2C)c(N)n1.Cl.[Cl-],0
LT00452,Thioguanine,2,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Nc1nc(=S)c2[nH]cnc2[nH]1,1
LT00451,Thioridazine hydrochloride,5,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CSc1ccc2c(c1)N(CCC1CCCCN1C)c1ccccc1S2.Cl,1
LT01804,Thiotepa,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,S=P(N1CC1)(N1CC1)N1CC1,1
LT02413,Ticagrelor,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CCCSc1nc(NC2CC2c2ccc(F)c(F)c2)c2nnn(C3CC(OCCO)C(O)C3O)c2n1,0
LT00227,Ticlopidine hydrochloride,4,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Cl.Clc1ccccc1CN1CCc2sccc2C1,1
LT00636,Ticrynafen,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,O=C(O)COc1ccc(C(=O)c2cccs2)c(Cl)c1Cl,1
LT01222,Tigecycline,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Revised,CN(C)c1cc(NC(=O)CNC(C)(C)C)c(O)c2c1CC1CC3C(N(C)C)C(=O)C(C(N)=O)=C(O)C3(O)C(=O)C1=C2O,1
LT00691,Tilbroquinol,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Cc1cc(Br)c(O)c2ncccc12,1
LT00998,Tiludronate disodium,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,O=P([O-])(O)C(Sc1ccc(Cl)cc1)P(=O)([O-])O.[Na+].[Na+],0
LT00637,Tinidazole,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCS(=O)(=O)CCn1c([N+](=O)[O-])cnc1C,1
LT01220,Tipranavir,8,Box warning,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CCCC1(CCc2ccccc2)CC(O)=C(C(CC)c2cccc(NS(=O)(=O)c3ccc(C(F)(F)F)cn3)c2)C(=O)O1,1
LT01037,Tirofiban hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CCCCS(=O)(=O)NC(Cc1ccc(OCCCCC2CCNCC2)cc1)C(=O)O.Cl,0
LT00155,Tizanidine hydrochloride,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Cl.Clc1ccc2nsnc2c1NC1=NCCN1,1
LT00266,Tolazamide,2,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Cc1ccc(S(=O)(=O)NC(=O)NN2CCCCCC2)cc1,1
LT00156,Tolcapone,8,Box warning,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Cc1ccc(C(=O)c2cc(O)c(O)c([N+](=O)[O-])c2)cc1,1
LT01820,Tolmetin sodium,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Cc1ccc(C(=O)c2ccc(CC(=O)[O-])n2C)cc1.[Na+],1
LT01822,Tolrestat,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,COc1ccc2c(C(=S)N(C)CC(=O)O)cccc2c1C(F)(F)F,1
LT01011,Tolterodine tartrate,0,No match,vLess-DILI-concern,vLess-DILI-concern,Revised,Cc1ccc(O)c(C(CCN(C(C)C)C(C)C)c2ccccc2)c1.O=C(O)C(O)C(O)C(=O)O,1
LT00661,Tolvaptan,8,Warnings & precautions,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Cc1ccccc1C(=O)Nc1ccc(C(=O)N2CCCC(O)c3cc(Cl)ccc32)c(C)c1,1
LT00455,Topiramate,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC1(C)OC2COC3(COS(N)(=O)=O)OC(C)(C)OC3C2O1,1
LT01824,Topotecan hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CCC1(O)C(=O)OCc2c1cc1n(c2=O)Cc2cc3c(CN(C)C)c(O)ccc3nc2-1.Cl,0
LT01827,Tramadol hydrochloride,7,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Revised,COc1cccc(C2(O)CCCCC2CN(C)C)c1.Cl,1
LT02903,Trametinib dimethyl sulfoxide,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,New,CC(=O)Nc1cccc(-n2c(=O)n(C3CC3)c(=O)c3c(Nc4ccc(I)cc4F)n(C)c(=O)c(C)c32)c1.CS(C)=O,1
LT01828,Trandolapril,4,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCOC(=O)C(CCc1ccccc1)NC(C)C(=O)N1C(C(=O)O)CC2CCCCC21,1
LT00923,Tranexamic acid,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,NCC1CCC(C(=O)O)CC1,0
LT01829,Tranylcypromine sulfate,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,NC1CC1c1ccccc1.NC1CC1c1ccccc1.O=S(=O)(O)O,1
LT01830,Trazodone hydrochloride,5,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Cl.O=c1n(CCCN2CCN(c3cccc(Cl)c3)CC2)nc2ccccn12,1
LT00338,Tretinoin,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Revised,CC(C=CC1=C(C)CCCC1(C)C)=CC=CC(C)=CC(=O)O,1
LT00700,Triacetyldiphenolisatin,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CC(=O)Oc1ccc(C2(c3ccc(OC(C)=O)cc3)C(=O)N(C(C)=O)c3ccccc32)cc1,1
LT01833,Triamterene,5,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Nc1nc(N)c2nc(-c3ccccc3)c(N)nc2n1,1
LT00375,Trientine hydrochloride,1,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,Cl.Cl.NCCNCCNCCN,0
LT00457,Trifluoperazine hydrochloride,2,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Revised,CN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1.Cl.Cl,1
LT03777,Triheptanoin,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CCCCCCC(=O)OCC(COC(=O)CCCCCC)OC(=O)CCCCCC,0
LT01839,Trihexyphenidyl hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,Cl.OC(CCN1CCCCC1)(c1ccccc1)C1CCCCC1,0
LT01842,Trimethoprim,4,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1OC,1
LT00798,Triprolidine hydrochloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,Cc1ccc(C(=CCN2CCCC2)c2ccccn2)cc1.Cl,0
LT00460,Triptorelin pamoate,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(C)CC(NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1ccc(O)cc1)NC(=O)C(CO)NC(=O)C(Cc1c[nH]c2ccccc12)NC(=O)C(Cc1cnc[nH]1)NC(=O)C1CCC(=O)N1)C(=O)NC(CCCN=C(N)N)C(=O)N1CCCC1C(=O)NCC(N)=O.O=C(O)c1cc2ccccc2c(Cc2c(O)c(C(=O)O)cc3ccccc23)c1O,1
LT00168,Troglitazone,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,Cc1c(C)c2c(c(C)c1O)CCC(C)(COc1ccc(CC3SC(=O)NC3=O)cc1)O2,1
LT00516,Trospium chloride,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,O=C(OC1CC2CCC(C1)[N+]21CCCC1)C(O)(c1ccccc1)c1ccccc1.[Cl-],0
LT00645,Trovafloxacin mesylate,8,Withdrawn,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CS(=O)(=O)O.NC1C2CN(c3nc4c(cc3F)c(=O)c(C(=O)O)cn4-c3ccc(F)cc3F)CC12,1
LT02356,Tyramine,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,NCCc1ccc(O)cc1,0
LT03780,Ubrogepant,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CC1C(c2ccccc2)CC(NC(=O)c2cnc3c(c2)CC2(C3)C(=O)Nc3ncccc32)C(=O)N1CC(F)(F)F,0
LT02443,Ulipristal acetate,0,No match,vLess-DILI-concern,vLess-DILI-concern,New,CC(=O)OC1(C(C)=O)CCC2C3CCC4=CC(=O)CCC4=C3C(c3ccc(N(C)C)cc3)CC21C,1
LT03782,Umeclidinium bromide,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,OC(c1ccccc1)(c1ccccc1)C12CC[N+](CCOCc3ccccc3)(CC1)CC2.[Br-],0
LT03784,Uridine triacetate,0,No match,vNo-DILI-concern,vNo-DILI-concern,New,CC(=O)OCC1OC(n2ccc(=O)[nH]c2=O)C(OC(C)=O)C1OC(C)=O,0
LT00929,Urofollitropin,0,No match,vNo-DILI-concern,vNo-DILI-concern,Unchanged,CCC(C)C1NC(=O)C(Cc2ccc(O)cc2)NC(=O)C(N)CSSCC(C(=O)N2CCCC2C(=O)NC(CC(C)C)C(=O)NCC(N)=O)NC(=O)C(CC(N)=O)NC(=O)C(C(C)O)NC1=O,0
LT01856,Valaciclovir,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CC(C)C(N)C(=O)OCCOCn1cnc2c(=O)[nH]c(N)nc21,1
LT01971,Valdecoxib,3,Warnings & precautions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,Cc1onc(-c2ccccc2)c1-c1ccc(S(N)(=O)=O)cc1,1
LT00160,Valproic acid,8,Box warning,vMost-DILI-concern,vMost-DILI-concern,Unchanged,CCCC(CCC)C(=O)O,1
LT01857,Valsartan,3,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CCCCC(=O)N(Cc1ccc(-c2ccccc2-c2nn[nH]n2)cc1)C(C(=O)O)C(C)C,1
LT00161,Vancomycin hydrochloride,0,No match,vLess-DILI-concern,vLess-DILI-concern,Unchanged,CNC(CC(C)C)C(=O)NC1C(=O)NC(CC(N)=O)C(=O)NC2C(=O)NC3C(=O)NC(C(=O)NC(C(=O)O)c4cc(O)cc(O)c4-c4cc3ccc4O)C(O)c3ccc(c(Cl)c3)Oc3cc2cc(c3OC2OC(CO)C(O)C(O)C2OC2CC(C)(N)C(O)C(C)O2)Oc2ccc(cc2Cl)C1O.Cl,1
LT01242,Varenicline tartrate,2,Adverse reactions,vLess-DILI-concern,vLess-DILI-concern,Unchanged,O=C(O)C(O)C(O)C(=O)O.c1cnc2cc3c(cc2n1)C1CNCC3C1,1
